source_paper,star_name,cluster_name,source_id,ra,dec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,parallax,parallax_error,bp_rp_0,ruwe,phot_g_mean_mag,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
MOCAdb,Cl* NGC 2632 HSHJ 221,,659332764755294976,129.6676823,17.9331538,0.702233,0.617,0.01,0.04,5.207701078650884,0.3105,3.2477438,1.0416253,18.85249,08384028+1755595,14.545,0.081,0.0022912511308572,0.0001193899111947,14.542708748869142,8.110570896557242,0.1683289065509878,0.0115496291461682,0.0122650196202865,214.59,0.0032724404678689,30.9
MOCAdb,Gaia DR2 5514363486921410560,,5514363486921410560,122.288498,-49.345161,0.846,0.0349,0.0012,0.0012,2.7993336138852385,0.128,2.3877716,0.98658115,18.493073,08090923-4920425,14.404,0.081,0.0078017521148511,0.0006438891803055,14.396198247885147,6.617888118679916,0.3444180816778453,0.0207771936742276,0.0211690072155564,181.79885115020213,0.0046534947533911,27.6619450490471
MOCAdb,Gaia DR2 3411758128287351808,,3411758128287351808,73.8121952,21.3638995,1.44,0.695,0.067,0.085,16.610951274472452,0.033,,1.0745463,15.238459,04551484+2121505,11.263,0.018,0.0,0.0,11.263,7.372398380518565,0.2412039893178236,0.0056378300328993,0.0057217183617386,213.41468821171443,0.0067474268620699,41.62699504054765
MOCAdb,Gaia DR2 146592838746224384,,146592838746224384,70.7177518,23.3393903,21.78,0.695,0.067,0.085,18.51626763924041,0.0211,,1.1851923,13.738723,04425217+2320224,10.01,0.019,0.0,0.0,10.01,6.353910472373661,0.3861839019508051,0.0090059993382306,0.0090942231753539,128.70364794015342,0.1692259726012397,9.535393600814304
MOCAdb,Gaia DR2 5514352908421767168,,5514352908421767168,122.9527958,-49.3251918,2.333,0.0349,0.0012,0.0012,2.528870806975882,0.0364,1.9810504,1.0044999,16.178946,08114867-4919306,12.633,0.024,0.0097889568805467,0.0008335714060416,12.623211043119452,4.655852136814016,0.6513749607658972,0.0164770082032816,0.0167014405612027,38.58993240516091,0.060456182599791,1.9789111122316143
MOCAdb,Gaia DR2 5241350115504989184,,5241350115504989184,161.7717446683597,-64.06432343983698,0.65,0.04,0.0014,0.0019,6.592851444210878,0.0599,2.7822394,1.0170467,17.074183,10470526-6403518,12.88,0.038,0.0074308428060151,0.0004573811937071,12.872569157193986,6.9830708828651264,0.2912100384762098,0.0085454309729779,0.0086905709442916,235.82989974696108,0.002756223874485,48.45907150681217
MOCAdb,2MASS J08424994+1738287,,658594167819428864,130.7079762,17.6412626,2.36,0.617,0.01,0.04,5.181434573875785,0.3229,,1.0692742,19.21205,08424994+1738287,14.787,0.088,0.0023292243360602,0.0001314868060281,14.78467077566394,8.335685939516571,0.1516354293952314,0.0107841737752973,0.0116933908255256,214.59,0.0109977165757957,30.9
MOCAdb,Gaia DR2 64552022725337856,,64552022725337856,53.5448369,22.0724139,1.81,0.695,0.067,0.085,28.35095788073398,0.0324,3.191478,1.2270802,14.583329,03341053+2204213,10.475,0.02,0.0,0.0,10.475,7.742823244466125,0.201076554511653,0.0048169354016653,0.0048645543654034,208.96255994538865,0.008661838754622,35.02573554565608
MOCAdb,Gaia DR2 147710938992084096,,147710938992084096,69.2262986,24.4987383,1.71,0.695,0.067,0.085,17.5108993603019,0.0534,,1.1223859,15.67829,04365421+2429559,11.645,0.021,0.0,0.0,11.645,7.868064187088091,0.1891909914562324,0.0046027211922961,0.0046352545607659,212.13600528118596,0.0080608664131927,32.6991365775575
MOCAdb,Cl* NGC 2547 OJD 106,,5514363383842195328,122.283599,-49.366543,0.499,0.0349,0.0012,0.0012,2.599978533948646,0.3102,,1.0438024,19.775103,08090806-4921595,15.468,0.184,0.0138956021131846,0.0020065172640079,15.454104397886816,7.339500753516223,0.2444796288182252,0.039887688024494,0.0428432096564751,214.88299361776947,0.0023221940070679,42.07452928729003
MOCAdb,2MASS J10442445-6226283,,5241587128995223936,161.101889,-62.441216,0.17,0.04,0.0014,0.0019,6.325131089873155,0.0609,2.8533978,1.0785487,17.101038,10442445-6226283,12.87,0.032,0.0083738893946661,0.0004626727235307,12.861626110605332,6.880623622291061,0.3056245748619277,0.0083262847664867,0.0084811927586426,232.42922673332663,0.0007314054363526,46.87442929963031
MOCAdb,Cl* IC 2602 FBH 71,,5239814613156452480,161.32719,-64.448212,0.82,0.04,0.0014,0.0019,6.628702984497126,0.0271,2.42326,1.114392,15.408325,10451852-6426535,11.523,0.021,0.0068925727836961,0.0003670651638364,11.516107427216305,5.636492450926919,0.5035435100859647,0.0119603678377144,0.0121048136703387,68.85374451017111,0.0119093014596885,5.0407061239254425
MOCAdb,EPIC 211934221,,661036840275967744,130.7808417,19.2379536,2.9542,0.617,0.01,0.04,5.626537952795023,0.062,,1.0445848,16.537294,08430744+1914192,12.618,0.026,0.0026935499682794,0.0001387351654921,12.61530645003172,6.384818553342562,0.3811899957413629,0.0102284157664356,0.0103939461462345,134.07908858399696,0.0220332643307705,9.942896347504783
MOCAdb,Gaia DR2 5309815055277233024,,5309815055277233024,138.645932,-56.929047,0.6926820278167725,0.0337,0.0019,0.002,7.606631825430192,0.0639,,0.99024713,17.158157,09143502-5655445,12.826,0.045,0.0025209657514359,0.000166250487317,12.823479034248564,7.238835578365169,0.2574515359129264,0.0081109188272788,0.00833181263994,220.69765097296929,0.0031386017239558,43.84681609410357
MOCAdb,Gaia DR2 3419526585958441216,,3419526585958441216,75.1625786,24.3826314,0.29,0.695,0.067,0.085,17.642588008162125,0.0639,,1.006848,16.53497,05003894+2422581,12.175,0.017,0.0,0.0,12.175,8.414184003026879,0.1465355387588861,0.003456524751501,0.003499793349752,214.59,0.0013514143249918,30.9
MOCAdb,Gaia DR2 3411274308810562688,,3411274308810562688,69.2719161,20.7180274,11.93,0.695,0.067,0.085,17.277366637747814,0.0213,,1.1967921,13.992728,04370517+2043054,10.281,0.02,0.0,0.0,10.281,6.474943900577461,0.366871917599378,0.0086818667176499,0.008734169508571,152.4937885431118,0.0782326946820345,16.54168280890805
MOCAdb,2MASS J10411914-6544389,,5239278085831538816,160.329781,-65.744156,1.2,0.04,0.0014,0.0019,6.677296254304327,0.0205,2.2731366,1.052832,14.99734,10411914-6544389,11.267,0.023,0.0048998012717987,0.0002545167312195,11.2621001987282,5.401408567476787,0.5409901569031127,0.0130710155953733,0.0131828112800606,61.04319364633758,0.0196582113143091,4.363025046344585
MOCAdb,Gaia DR2 5239825642632266624,,5239825642632266624,160.9955386,-64.4323584,0.98,0.04,0.0014,0.0019,6.713930759913575,0.0294,2.3214498,1.1383125,15.541475,10435896-6425565,11.697,0.025,0.0060859990207335,0.0003212356044432,11.690914000979266,5.839945740938143,0.470322972827047,0.011388671994973,0.0115534644850862,74.5842871873344,0.0131394967620796,5.455962839661912
MOCAdb,Gaia DR2 5318557581467400320,,5318557581467400320,130.284006,-52.6348078,0.2,0.051,0.0039,0.0056,6.723389563023945,0.0204,2.2651758,1.0466979,15.075411,08410820-5238056,11.416,0.019,0.0021331714599841,0.0001096065015073,11.413866828540016,5.565056382398048,0.5150106379187793,0.0121578575250648,0.0122975508139768,66.87566495901058,0.0029906244688943,4.897367026015258
MOCAdb,Gaia DR2 5514369229297398400,,5514369229297398400,122.6574838,-49.1699629,1.251,0.0349,0.0012,0.0012,2.7741931138318456,0.087,,1.0018944,17.741405,08103780-4910118,13.754,0.052,0.0075728959460558,0.0005058501933391,13.746427104053945,5.981951965604061,0.4467154099987017,0.017388456857418,0.0176643512509568,78.65659177522396,0.0159045792827506,5.751057375016228
MOCAdb,2MASS J08330575+1902280,,662661364410221696,128.2738257,19.0410898,0.4623,0.617,0.01,0.04,4.94878331554484,0.2685,2.89209,1.0750546,18.801249,08330575+1902280,14.631,0.08,0.0022681284978926,0.000125762635387,14.628731871502108,8.109198765775917,0.1684444759628685,0.0114198519059703,0.012140780801097,214.59,0.0021543408360128,30.9
MOCAdb,Gaia DR2 5514341565411204736,,5514341565411204736,122.502456,-49.625744,1.418,0.0349,0.0012,0.0012,2.335511287832099,0.1639,2.8188374,1.1280124,18.712826,08100058-4937326,14.407,0.063,0.0166245539847002,0.0025974064716287,14.3903754460153,6.229421088284981,0.4060068276649936,0.0264311757160765,0.0260038335888065,107.36625070140089,0.0132071297147521,7.917842862536519
MOCAdb,2MASS J08092629-4913257,,5514366648016391296,122.3594425,-49.2237034,1.101,0.0349,0.0012,0.0012,2.431432145658776,0.1732,2.525624,1.0288311,18.939611,08092629-4913257,14.727,0.112,0.012495186215413,0.0018324585844154,14.714504813784588,6.623492882953871,0.3434178147492523,0.0281701696223491,0.0287094256356614,183.10432452538208,0.006012965574974,28.157327245432786
MOCAdb,Gaia DR2 5254576931160631296,,5254576931160631296,156.19389768873305,-61.78410273827007,0.2,0.04,0.0014,0.0019,6.6536301485353695,0.0683,,1.0034902,17.232824,10244657-6147030,12.876,0.05,0.0040744144586956,0.0002210883674316,12.871925585541304,7.000343459338673,0.2888189416320126,0.0097684655666606,0.0099797204449461,234.75809058654968,0.0008519408191653,48.13238790047372
MOCAdb,2MASS J08405404+2145241,,665141141087298688,130.2250109,21.7566426,1.8945,0.617,0.01,0.04,5.52174865721604,0.2011,,0.9864883,18.492636,08405404+2145241,14.242,0.064,0.0027117018423924,0.0001406515790805,14.239288298157607,7.942019023798014,0.1824557407133504,0.0093725070664358,0.0098205035372452,213.93431722953545,0.0088555217532834,31.38071124463835
MOCAdb,2MASS J08093919-4838515,,5514585626929171968,122.413307,-48.647648,1.068,0.0349,0.0012,0.0012,2.5066676325745885,0.0475,2.238078,1.1124779,16.652666,08093919-4838515,12.9,0.027,0.0096180498651836,0.0007147009258699,12.890381950134817,4.913034726879959,0.6143636603178444,0.0162948001629557,0.0166500538248087,42.2064651917992,0.0253041801806116,2.3543114453475784
MOCAdb,Gaia DR2 5241171994629953920,,5241171994629953920,163.3584922235664,-64.0523137362239,1.62,0.04,0.0014,0.0019,6.574000510977743,0.0219,2.2908223,0.9913458,15.197148,10532609-6403084,11.447,0.023,0.0094265749620809,0.0004983794408248,11.437573425037918,5.540843404919404,0.5188875569381204,0.0124286753763168,0.0126086999528842,66.20689642817425,0.0244687500456615,4.848905538273495
MOCAdb,Gaia DR2 5321172323192731008,,5321172323192731008,128.7795736,-53.0735365,0.94,0.051,0.0039,0.0056,6.590473035790141,0.0275,2.4697542,1.0143442,15.544523,08350713-5304252,11.69,0.021,0.0021368483602913,0.0001097533032762,11.687863151639707,5.795894848268869,0.4775703302574211,0.0112905025203732,0.0114161203761208,73.33411803059487,0.0128180446597562,5.365370871782236
MOCAdb,Gaia DR2 5318112004377552768,,5318112004377552768,130.168435,-53.3806429,0.25,0.051,0.0039,0.0056,6.660676323582001,0.063,2.8282573,1.0611947,17.113728,08404046-5322507,12.846,0.029,0.0021696379338493,0.000113175613562,12.84383036206615,6.96941306960966,0.2930975442063325,0.008097721260905,0.0082867722984343,236.67597419048852,0.0010562964865998,48.71695197719018
MOCAdb,EPIC 210643507,,44388010264995200,55.19166625487718,17.57982551321185,0.312,0.695,0.067,0.085,23.716166449899408,0.0802,,1.1630465,16.24908,03404581+1734477,11.728,0.02,0.0,0.0,11.728,8.60798860598933,0.1347058594894965,0.0032218452621762,0.0032486936137378,214.59,0.0014539354117153,30.9
MOCAdb,Gaia DR2 5318186565011453056,,5318186565011453056,129.6357036,-52.935118,0.53,0.051,0.0039,0.0056,6.558599256985384,0.0472,2.4148376,1.8664596,15.693584,08383261-5256067,11.875,0.023,0.0021809878704878,0.0001123580478421,11.872819012129511,5.968180790771681,0.4492120051319258,0.0108396815787373,0.0110360231790783,78.2259291147428,0.0067752471079325,5.719849935850927
MOCAdb,Gaia DR2 5318119116844316032,,5318119116844316032,128.9664455,-53.868114,1.5,0.051,0.0039,0.0056,6.516394985806955,0.0251,2.4266987,0.99842066,15.61977,08355198-5352054,11.842,0.024,0.002104651387336,0.0001081905929373,11.839895348612664,5.92611668093476,0.4561148812252573,0.0109805825481277,0.0111217325916773,77.03518298864311,0.0194716224691922,5.633563984684283
MOCAdb,2MASS J10381331-6541341,,5239293101036430720,159.555487,-65.692825,0.82,0.04,0.0014,0.0019,6.280315244884259,0.0289,2.4749482,1.0228558,15.883083,10381331-6541341,12.001,0.024,0.0057734384549456,0.0003237299840645,11.995226561545056,6.001629103109051,0.4436663356449504,0.0107491243010651,0.0109171841513262,79.18255710124605,0.0103558161041896,5.789170804438119
MOCAdb,Gaia DR2 5514345860373552896,,5514345860373552896,122.418973,-49.537342,1.221,0.0349,0.0012,0.0012,2.3592764260022725,0.1241,2.8097086,1.0176146,18.591413,08094055-4932144,14.431,0.088,0.0165368714042142,0.0012325986989784,14.414463128595784,6.264754528337315,0.4002830899770528,0.0247681832721616,0.0249388517067251,113.5272819487003,0.0107551240463216,8.384899857872485
MOCAdb,2MASS J08435041+1725077,,658528265841052672,130.9598879,17.418821,0.6138,0.617,0.01,0.04,5.601909713460586,0.1935,2.8520088,0.9798481,18.102652,08435041+1725077,13.917,0.044,0.0022550430210773,0.0001186381022549,13.914744956978922,7.665085758565793,0.2087991863891528,0.0096777638917336,0.0100107408803711,206.9006172340962,0.0029666417055949,36.53744073567667
MOCAdb,Gaia DR2 5321254030652860544,,5321254030652860544,128.5755277,-52.6457907,1.05,0.051,0.0039,0.0056,6.574492956682979,0.0442,2.6854692,1.0011262,16.691486,08341816-5238452,12.64,0.029,0.0021833794067942,0.000112419187863,12.637816620593206,6.73803204587583,0.3264453313863,0.0085806246539162,0.0087052060327748,205.25553687445515,0.0051155745466795,36.562949630934895
MOCAdb,Gaia DR2 5252286579715826176,,5252286579715826176,156.08515313761768,-62.40718397665718,0.63,0.04,0.0014,0.0019,6.356285906535658,0.0442,2.654301,1.0939193,16.554312,10242047-6224260,12.517,0.027,0.0043537971509821,0.0002326817042514,12.512646202849018,6.540658066601463,0.3565840215722418,0.0091041487892681,0.009198489525503,165.92077884552793,0.0037969927840474,21.636763316347256
MOCAdb,Cl* NGC 2547 OJD 101,,5514356030857885696,122.722114,-49.280148,0.586,0.0349,0.0012,0.0012,2.4245426881038603,0.3272,,1.0880097,19.611347,08105330-4916485,15.12,0.145,0.0149956402602259,0.0018987165774193,15.105004359739771,6.848097962398164,0.3094990712611689,0.0446958292148905,0.0455411663350234,227.37252462026697,0.0025772683000229,44.955584957906105
MOCAdb,Gaia DR2 5514293874091434368,,5514293874091434368,122.524653,-49.733215,0.38,0.0349,0.0012,0.0012,2.4834816901990777,0.0541,2.2906783,1.0509866,16.999798,08100591-4943595,13.245,0.04,0.0133907260934244,0.0019097400860636,13.231609273906574,5.231109582949998,0.5671131899659989,0.0161961136389988,0.0165037167556181,53.32570330718775,0.0071260194696537,3.538283573930606
MOCAdb,Gaia DR2 5321572442349020160,,5321572442349020160,129.5049592,-52.5337558,1.3,0.051,0.0039,0.0056,6.780472134832555,0.0239,2.4099255,1.0032481,15.67603,08380122-5232017,11.864,0.03,0.0021322846342506,0.0001094389334232,11.86186771536575,6.032282478524156,0.438684590661427,0.0109659374142842,0.0110229818818715,80.04190811090383,0.0162414918719673,5.851442616732162
MOCAdb,Gaia DR2 5321167959506065280,,5321167959506065280,128.399042,-53.1638103,2.14,0.051,0.0039,0.0056,6.420472326498824,0.0222,2.3482893,1.047627,15.362885,08333581-5309499,11.678,0.021,0.002139631089503,0.0001098498288926,11.675860368910495,5.728421265009871,0.488605414674396,0.01155024789234,0.0116681174938235,71.43056596866668,0.0299591634334623,5.22743231657005
MOCAdb,Gaia DR2 5318502743323310848,,5318502743323310848,130.4730553,-52.9653701,1.52,0.051,0.0039,0.0056,6.551284647879955,0.0312,2.4975884,1.0436826,15.783942,08415356-5257556,11.931,0.026,0.0021502257274593,0.0001103720905945,11.92884977427254,6.023690406865786,0.4400619875357813,0.0107819805219138,0.0108897025634827,79.80430715007772,0.0190465910209774,5.834225155802733
MOCAdb,2MASS J08450678+1917395,,661117138985410816,131.2781086,19.2942889,16.76,0.617,0.01,0.04,4.693100516891742,0.5459,,1.0857016,19.649385,08450678+1917395,15.042,0.139,0.0029320414059969,0.0001808366369891,15.039067958594003,8.198229464157489,0.1613517524484153,0.0283972952046046,0.0318654578904855,214.59,0.0781024278857356,30.9
MOCAdb,2MASS J08384340+1756168,,659426605497226880,129.6807344,17.9379706,0.3987,0.617,0.01,0.04,5.077620582062814,0.1987,2.655725,1.0733864,18.18186,08384340+1756168,14.094,0.063,0.0023308776157334,0.0001235585790593,14.091669122384266,7.619682643722498,0.2135041831828331,0.0112540904200333,0.0117779221190213,205.6443830901836,0.0019387838073124,37.45844385803958
MOCAdb,2MASS J10480930-6425415,,5239652675713372032,162.03878,-64.428215,4.54,0.04,0.0014,0.0019,6.542723998738689,0.0236,2.2781136,1.0511466,15.13061,10480930-6425415,11.385,0.023,0.0079871884743237,0.0004241006077747,11.377012811525676,5.471846445205818,0.5298481493336242,0.0127524297946101,0.0129199140257629,64.31619423994982,0.0705887537913428,4.711898133329697
MOCAdb,Gaia DR2 2944915970856988672,,2944915970856988672,95.4024862,-16.0774936,1.0506199598312378,0.038,0.02,0.041,2.7313976070772723,0.0754,2.2401526,1.0029341,17.081417,06213660-1604391,13.391,0.044,0.0130369124146572,0.000669671789903,13.377963087585345,5.5992009746147176,0.5093358670159639,0.0161269685827868,0.0164134245708902,67.85456293974624,0.0154834091373364,4.968301662300451
MOCAdb,Gaia DR2 5948824722005268352,,5948824722005268352,265.6586574,-46.8848903,1.184599995613098,0.2818,0.056,0.056,4.778912880586404,0.0295,1.8566277,0.9449475,15.285976,17423806-4653054,11.926,0.021,0.008127874574088,0.0004691376006321,11.917872125425912,5.33505141392007,0.5513166704770665,0.0134368836728019,0.0136319415475444,57.99244649334666,0.0204267980960072,4.037002260652617
MOCAdb,Gaia DR2 5317451747652324352,,5317451747652324352,132.3360319,-54.1976995,1.59,0.051,0.0039,0.0056,6.542020008852774,0.0291,2.411076,0.9927785,15.764495,08492069-5411520,11.955,0.027,0.0023706973102053,0.0001219085745202,11.952629302689797,6.0424021057352455,0.436986111707277,0.010766540746848,0.0108837373174844,80.33489573049472,0.0197921461843193,5.872673603659037
MOCAdb,Gaia DR2 5318490476885356928,,5318490476885356928,130.412882,-53.156616,1.18,0.051,0.0039,0.0056,6.824836647289198,0.029,2.4851954,1.1117334,15.727055,08413909-5309238,11.714,0.03,0.0020784684634556,0.0001069739366073,11.711921531536545,5.897830887374527,0.4607854908328367,0.0114934434552516,0.0116658723691774,76.22950283133567,0.0154795709819969,5.5751813645895405
MOCAdb,2MASS J08354343+1645215,,658831872786248832,128.930818,16.7559257,14.057067,0.617,0.01,0.04,5.63211840885298,0.0858,2.568173,1.0237201,17.108852,08354343+1645215,13.136,0.031,0.0020562525518772,0.0001062890050105,13.133943747448122,6.906193657442948,0.3019702991619225,0.0088483629607434,0.0089801102556835,237.1985133062959,0.0592628798724721,48.68420934005786
MOCAdb,Gaia DR2 5253062594374869120,,5253062594374869120,156.01204290854773,-62.24236255320871,4.23,0.04,0.0014,0.0019,6.548935459193968,0.0835,,1.3610479,17.355387,10240293-6214327,12.834,0.024,0.0040704599079244,0.0002233664131196,12.829929540092076,6.931856404129615,0.2983435501247478,0.0080607695806126,0.0082072208197828,239.02749634341825,0.0176967088084403,49.43368753579367
MOCAdb,Gaia DR2 3393315298200049536,,3393315298200049536,75.3169292,16.1445942,1.45,0.695,0.067,0.085,15.264852285348088,0.0447,,1.0088016,15.798314,05011599+1608409,11.708,0.018,0.0,0.0,11.708,7.635039022269535,0.2119994756635234,0.0050079651603855,0.0050480017096949,206.0461399978392,0.0070372587422176,37.16389736113472
MOCAdb,Gaia DR2 2945083371502845312,,2945083371502845312,95.1106233,-16.0543177,0.6925449967384338,0.038,0.02,0.041,2.694000774141674,0.0459,,1.0180799,16.484173,06202655-1603156,12.933,0.03,0.0124983601394346,0.0006413435540326,12.920501639860566,5.098395906844951,0.5872083599084816,0.015315358927706,0.0155476653324511,47.389015958465706,0.0146140404634149,2.9038503514607936
MOCAdb,Gaia DR2 5318282566122736256,,5318282566122736256,130.4900622,-53.51905,0.4,0.051,0.0039,0.0056,6.7467950683615685,0.0436,,1.026376,16.430359,08415765-5331090,12.49,0.029,0.0021359823322893,0.0001102375733255,12.487864017667713,6.648807672355645,0.3398357249962743,0.0089073384009423,0.0090500871163663,187.77939941423756,0.0021301591188797,29.931357195595155
MOCAdb,Gaia DR2 2945075193885157888,,2945075193885157888,94.9944616,-16.215691,9.473609924316406,0.038,0.02,0.041,2.7368343966038955,0.0347,1.7284464,1.0540326,15.8017235,06195867-1612566,12.524,0.027,0.0110381459387406,0.000566219595613,12.512961854061258,4.734238448672002,0.6402269183844457,0.0160243758217689,0.0161634148378921,39.679255403577024,0.238754730348654,2.091984113529194
MOCAdb,Gaia eDR3 2944901574126954624,,2944901574126954624,95.5427037,-16.2129967,2.6120901107788086,0.038,0.02,0.041,2.7706577381642075,0.0567,2.1413672,1.0120679,16.63701,06221025-1612469,13.053,0.028,0.0126002828457411,0.0006466444067681,13.04039971715426,5.286309064780955,0.5587206097711376,0.0155885403237934,0.0157974892278415,55.80511128475536,0.0468073631723474,3.803249320082657
MOCAdb,NQ Tau,,65299965511216384,56.1651419,24.5287636,0.60996,0.1274,0.01,0.0063,7.422471130114677,0.0414,2.3347676,1.133611,15.661935,03443961+2431442,11.881,0.024,0.007913557462341,0.0008187672765061,11.87308644253766,6.240348729561395,0.4045206339547121,0.0098814540669567,0.010004783403993,108.9659896111479,0.0055977099109243,8.03911626929549
MOCAdb,Gaia DR2 5586846252661519616,,5586846252661519616,115.0788852,-37.465473,1.24,0.0363,0.00726,0.00726,5.160766639717349,0.0281,2.3140628,1.0504478,15.803091,07401895-3727559,12.151,0.024,0.0017330329292585,8.92824952149369e-05,12.14926696707074,5.73498176922906,0.4875239156002918,0.0117173296438259,0.011871243237632,71.61712455894967,0.0173142946974829,5.240951054996352
MOCAdb,Gaia DR2 5239935525081853312,,5239935525081853312,159.9807743,-63.6055416,5.38,0.04,0.0014,0.0019,6.624024919934845,0.0136,1.9147365,1.0541981,14.10301,10395540-6336200,10.731,0.021,0.0058672288250906,0.0003034310455455,10.72513277117491,4.841717632133271,0.6248528158821641,0.0151049680845539,0.0153065958881589,41.18152484808568,0.1306411071432215,2.2479214389094784
MOCAdb,Gaia DR2 5317838088544453760,,5317838088544453760,129.7931901,-54.6031841,0.78,0.051,0.0039,0.0056,6.818273642007476,0.0498,2.6573596,0.9985227,16.837807,08391040-5436118,12.785,0.037,0.0021478106008541,0.000110583732086,12.782852189399144,6.964840748943262,0.2937233725602641,0.0084951776551914,0.0086545310497738,236.9565017501384,0.0032917433969483,48.80245577604609
MOCAdb,Gaia DR2 2945082718667832704,,2945082718667832704,95.0832601,-16.109774,9.72719955444336,0.038,0.02,0.041,2.6477408027284755,0.0461,,0.97748065,16.471794,06201998-1606353,12.982,0.031,0.0121122156527626,0.000622564819709,12.969887784347236,5.119718058706601,0.5840014825197501,0.0160033852792456,0.0162250306537571,48.33641916416524,0.201239556480318,3.005096051876459
MOCAdb,Gaia DR2 5514347445223517824,,5514347445223517824,122.4591575,-49.4564783,0.43,0.0349,0.0012,0.0012,2.491388688174202,0.0465,2.1818798,1.0619532,16.743118,08095021-4927232,13.123,0.038,0.0113237649816237,0.0012958381870042,13.111676235018376,5.127599703971864,0.5828572174599935,0.0159028182785456,0.0161193756527269,48.67446775610477,0.0088342003482117,3.041222134477347
MOCAdb,Gaia DR2 5317953949579092224,,5317953949579092224,129.3033872,-54.3268011,0.59,0.051,0.0039,0.0056,6.8037276285807184,0.0482,2.6277096,1.0405923,16.628933,08371285-5419367,12.69,0.03,0.0020798779052846,0.0001072025293172,12.687920122094717,6.869264492399942,0.3072506326764654,0.0082322626426875,0.0083672099846424,230.307018028128,0.0025617977474222,46.06912416698047
MOCAdb,Gaia DR2 5317886329617953536,,5317886329617953536,130.4031219,-53.9337747,0.17,0.051,0.0039,0.0056,6.7095207206822325,0.0508,2.6895766,1.2389278,16.491362,08413679-5356019,12.294,0.027,0.0021813833559339,0.0001119939838356,12.291818616644068,6.439214834611061,0.3725051868160484,0.0094164635908572,0.0095503385348631,145.14166805670487,0.0011712694381711,13.751806229352034
MOCAdb,Gaia DR2 5321573370061907072,,5321573370061907072,129.6759237,-52.5102533,0.36,0.051,0.0039,0.0056,6.7036297738406025,0.0638,2.8393795,0.9616861,17.234509,08384226-5230371,13.015,0.03,0.0021525440123932,0.0001109143671746,13.012847455987608,7.158693459586534,0.2676914202417977,0.0073337144197979,0.0074366063177763,225.28767912338583,0.0015979568940511,45.24584029053561
MOCAdb,Gaia DR2 5240336468867166848,,5240336468867166848,165.50735348405246,-64.62935256553989,0.69,0.04,0.0014,0.0019,6.347874129373202,0.0418,2.5047913,0.98240286,16.420547,11020181-6437457,12.473,0.024,0.0123264649583134,0.0006803521164558,12.460673535041687,6.489658309218562,0.3645714282710494,0.0090769990172521,0.0091710182542523,155.4962146777467,0.0044374070547631,17.68100014876279
MOCAdb,Gaia DR2 3411781729134007424,,3411781729134007424,72.12430860500277,20.445909645870923,0.79,0.695,0.067,0.085,16.331987412685763,0.0511,,1.0752577,16.03734,04482974+2026458,11.874,0.022,0.0,0.0,11.874,7.945475625084253,0.1822474272510018,0.0044658753316586,0.0045170153206902,213.98993692398253,0.0036917623854463,31.339933884383605
MOCAdb,2MASS J08412552+1907386,,661195955927826944,130.3561649,19.1272694,0.5705,0.617,0.01,0.04,5.236743134524959,0.1584,2.483326,0.9902884,18.14409,08412552+1907386,14.189,0.063,0.0025697568651188,0.0001367732420253,14.18643024313488,7.791192980160458,0.1963443940930074,0.0093609188559051,0.0097231249369083,210.226046777167,0.0027137455550629,34.09941514370621
MOCAdb,Gaia DR2 5321192457993772672,,5321192457993772672,129.223279,-52.842113,1.35,0.051,0.0039,0.0056,6.41947865589277,0.0324,2.4011707,1.109788,15.91822,08365358-5250316,12.135,0.035,0.0021934924170665,0.0001129086781437,12.132806507582933,6.184973554223459,0.4135558963583659,0.0108336268251953,0.0110000224827505,99.24043315985492,0.013603326356158,7.30183885715734
MOCAdb,Gaia DR2 5317364680071917184,,5317364680071917184,131.9820295,-54.7561102,0.76,0.051,0.0039,0.0056,6.901074677721817,0.0283,2.4244347,1.0601833,15.78796,08475573-5445223,11.981,0.023,0.0022948041978197,0.0001181094902572,11.97870519580218,6.186896414768409,0.413269427944454,0.0099566715783508,0.0100238603078963,99.54878776058972,0.0076344475618102,7.325214679732554
MOCAdb,Gaia DR2 3030025042801093248,,3030025042801093248,114.4484891,-14.3556868,0.3419719934463501,0.15,0.02,0.02,2.121097650452629,0.0894,1.9912273,1.0169581,17.437677,07374765-1421205,13.887,0.063,0.020962908038152,0.0010750291998114,13.866037091961848,5.526615907673314,0.5208295115727832,0.0209413075158644,0.0210742740704673,65.8719092536949,0.0051914692821381,4.82463110534021
MOCAdb,Gaia DR2 5317891964614977792,,5317891964614977792,130.2835411,-53.9789699,0.76,0.051,0.0039,0.0056,6.483494798873829,0.0529,2.6815681,0.9800717,16.927425,08410809-5358445,12.829,0.033,0.0022566413432352,0.0001162677164145,12.826743358656763,6.896586799277523,0.3033281931524,0.0084551479431299,0.0086086153368183,235.42629191197395,0.0032281865964408,48.01171234127389
MOCAdb,Gaia DR2 435418256850317696,,435418256850317696,51.025121,48.5242916,0.802,0.079,0.0023,0.0015,5.8460473009320575,0.0496,2.3576784,1.008072,16.130255,03240597+4831278,12.205,0.021,0.0235012354291295,0.0012077042402921,12.18149876457087,6.035245063463993,0.4381491205486586,0.0105222650515632,0.0106514357831709,80.1342767053564,0.0100082016457059,5.858135993141767
